0.238763	 0.46884415
0.139854	 0.40058833
0.737127	 0.83627063
0.961345	 0.58968753
0.208605	 0.35641357
0.411636	 0.23225026
1.0	 0.73001933
0.495222	 0.59856933
1.0	 0.91486377
1.0	 0.80449826
0.229086	 0.67230785
1.0	 0.88412434
0.646092	 0.81802124
0.0457332	 0.76435149
1.0	 0.92413455
0.294905	 0.62254673
1.0	 0.9455359
0.0783264	 0.29831851
1.0	 0.76778269
0.102977	 0.6327098
1.0	 0.9827472
1.0	 0.78898907
1.0	 0.93989354
0.683675	 0.8272953
0.209791	 0.56353456
0.176271	 0.821181
0.114327	 0.55060208
0.716982	 0.93279058
1.0	 0.99585068
0.783131	 0.87296331
0.854384	 0.84576088
0.00860981	 0.05301959
0.88561	 0.50852191
0.958958	 0.74139547
1.0	 0.78970712
0.390096	 0.19919486
0.629682	 0.90692919
0.228797	 0.10255884
0.28362	 0.70716107
0.0946152	 0.15855302
0.0665481	 0.61537641
0.664312	 0.88361537
1.0	 0.69794458
1.0	 0.48698044
1.0	 0.91499197
0.76616	 0.82162493
1.0	 0.9566502
0.273629	 0.55708873
0.432773	 0.38290817
1.0	 0.94418871
0.910026	 0.89339256
0.634769	 0.77052039
0.714183	 0.56317073
1.0	 0.93650401
1.0	 0.92915046
0.86653	 0.61621779
0.21528	 0.90568954
0.745929	 0.99106228
1.0	 0.98691154
0.591475	 0.4677428
1.0	 0.858154
0.00469137	 0.25571099
1.0	 0.8897714
0.401423	 0.37652919
0.216555	 0.13450563
0.28934	 0.83002478
1.0	 0.99033749
0.101185	 0.16679718
0.0106508	 0.46488664
0.772442	 0.80296415
1.0	 0.82891828
0.827628	 0.63653857
0.41932	 0.46988538
0.572157	 0.66504204
0.390386	 0.31967583
0.702695	 0.54563487
0.741401	 0.49582186
1.0	 0.99211723
0.0241736	 0.28248203
0.252409	 0.31461167
1.0	 0.92408061
0.144048	 0.13169611
1.0	 0.92283487
1.0	 0.9633792
0.221882	 0.67230785
0.884897	 0.83660942
1.0	 0.97710335
1.0	 0.99721426
0.451622	 0.27652982
0.159078	 0.71248341
0.876931	 0.92649835
0.384187	 0.59291655
0.351328	 0.54377156
0.656627	 0.75320137
0.245305	 0.52127117
1.0	 0.96037304
0.880197	 0.83314317
0.528288	 0.64113921
0.64458	 0.87251943
0.381404	 0.40997016
1.0	 0.95911884
0.926001	 0.8900159
0.990589	 0.84911817
1.0	 0.93860507
1.0	 0.67023253
1.0	 0.99806041
0.106388	 0.30467632
1.0	 0.88443393
1.0	 0.97916132
1.0	 0.90578908
1.0	 0.83679557
0.19725	 0.81969261
0.516693	 0.49810711
0.40892	 0.9096821
1.0	 0.79900801
0.552219	 0.22213386
0.127849	 0.70382309
1.0	 0.9999994
0.929941	 0.83938384
1.0	 0.87013829
0.0202918	 0.53440374
1.0	 0.55533636
0.524694	 0.51958877
0.568459	 0.51208818
1.0	 0.83481443
0.30197	 0.07207291
0.334342	 0.33381552
1.0	 0.98938924
0.152976	 0.24196525
0.25095	 0.1793797
1.0	 0.87731802
0.428651	 0.39395899
0.115852	 0.09264043
0.463814	 0.56429899
0.169125	 0.31236461
0.725739	 0.31122306
0.634876	 0.56898659
1.0	 0.90647644
0.800219	 0.45379832
0.784632	 0.67230785
0.0628233	 0.46308762
0.233857	 0.21593598
0.516725	 0.50485671
0.689479	 0.59325719
0.0887154	 0.61194855
1.0	 0.93994701
1.0	 0.84935749
0.137991	 0.25202125
1.0	 0.96155274
0.884798	 0.97098887
0.01668	 0.22625636
1.0	 0.97126442
1.0	 0.99571949
0.64221	 0.66542596
0.996707	 0.90272808
0.819584	 0.5939064
0.285738	 0.56260526
0.162544	 0.16895381
1.0	 0.8423686
0.648591	 0.45845366
0.0418966	 0.34313798
0.915555	 0.66189528
0.0627175	 0.40255582
0.655599	 0.50116593
0.60753	 0.43932092
1.0	 0.92414922
1.0	 0.91238946
0.0128197	 0.25125939
0.644613	 0.32248509
0.0133526	 0.14820607
1.0	 0.99936122
1.0	 1.
0.486608	 0.42208022
0.0529637	 0.42118853
0.378686	 0.80086464
1.0	 0.83993095
1.0	 0.92105985
1.0	 0.84808499
1.0	 0.91216987
0.606786	 0.78914022
1.0	 0.61965126
0.0361515	 0.20517009
1.0	 0.86446506
1.0	 0.95073879
1.0	 0.96516168
0.00842324	 0.44427332
1.0	 0.95625836
1.0	 0.98074019
0.301374	 0.4714765
1.0	 0.88124371
0.827712	 0.73317701
0.546034	 0.95663458
0.433235	 0.71147984
0.945103	 0.97532415
0.0622378	 0.50122702
0.504074	 0.48078936
0.125546	 0.69308096
1.0	 0.9855848
0.330544	 0.51067936
0.432302	 0.5429219
1.0	 0.72885966
0.00228444	 0.14816527
0.423333	 0.9185546
0.77977	 0.94926894
1.0	 0.80521154
0.563239	 0.84790975
0.866521	 0.86469609
0.928189	 0.65876901
1.0	 0.99539435
0.0142382	 0.15699737
0.232798	 0.11454985
0.362751	 0.95123172
0.0169403	 0.20160146
1.0	 0.72842145
0.549928	 0.47495615
0.789906	 0.61597198
1.0	 0.89768213
1.0	 0.92494148
0.386687	 0.77331316
1.0	 0.47071642
0.158794	 0.35700706
1.0	 0.87651581
0.106356	 0.14504318
0.855045	 0.43476048
1.0	 0.96008176
0.164695	 0.14678986
1.0	 0.95201719
0.913501	 0.8879509
0.0325237	 0.13973826
1.0	 0.94882905
1.0	 0.45843548
0.77296	 0.75460833
1.0	 0.56636769
1.0	 0.95200294
0.0768311	 0.08007897
0.315835	 0.66831017
0.662869	 0.57934892
0.921852	 0.68552893
1.0	 0.85911089
0.917572	 0.9220143
0.54595	 0.78198367
1.0	 0.8988716
1.0	 0.92711121
1.0	 0.83269405
0.0226163	 0.08141416
0.929474	 0.86685324
1.0	 0.86262721
0.128917	 0.28927985
0.146282	 0.69320774
0.267894	 0.92304784
1.0	 0.69819307
0.775621	 0.86252558
0.339976	 0.25043827
0.550335	 0.5205065
0.805033	 0.65689427
0.885302	 0.37319982
0.0482764	 0.36225083
0.602639	 0.76111943
0.606318	 0.44101444
1.0	 0.92348623
0.823538	 0.73269701
0.441433	 0.30402991
0.214163	 0.41765678
0.0334349	 0.34626204
0.137664	 0.5978778
0.455938	 0.46451801
1.0	 0.99492306
1.0	 1.
7.20163e-05	 0.05444982
0.719227	 0.75932109
1.0	 0.99066484
0.573139	 0.29614988
1.0	 0.95037794
1.0	 0.88719052
0.452829	 0.20772807
0.0311411	 0.31217375
1.0	 0.90966868
1.0	 0.98945904
0.812311	 0.53401595
0.492778	 0.39725047
0.534428	 0.59705335
0.943867	 0.55767572
0.403795	 0.08447201
1.0	 0.9916591
1.0	 0.71257985
0.31056	 0.55965894
0.0373839	 0.0919932
0.0862606	 0.82052785
1.0	 0.91818422
1.0	 0.79175788
0.464206	 0.73113501
0.472049	 0.33423057
1.0	 0.98138714
0.448455	 0.33358085
1.0	 0.65802139
0.725053	 0.55750477
0.909248	 0.99808085
1.0	 0.88697022
0.00969605	 0.03267993
0.805943	 0.42161986
0.810945	 0.76615232
1.0	 0.87975407
1.0	 0.97878724
0.239517	 0.38010737
0.224943	 0.88451606
0.322894	 0.45707387
1.0	 0.94794112
0.739841	 0.85909992
0.107229	 0.19530316
1.0	 0.82690066
0.473263	 0.37095004
0.30247	 0.19358233
0.0212312	 0.34893692
0.676774	 0.52085924
1.0	 0.99478877
1.0	 0.73271239
1.0	 0.84203005
1.0	 0.72876376
1.0	 0.98731822
0.498119	 0.7881515
1.0	 0.93944669
0.71579	 0.44726628
0.446017	 0.32804844
1.0	 0.8799879
0.892882	 0.67230785
0.853565	 0.96398324
1.0	 0.74447519
0.622757	 0.45679644
1.0	 0.92446691
1.0	 0.67728269
0.942526	 0.83842969
0.229584	 0.42445758
0.419256	 0.63784897
0.689698	 0.90273088
0.926333	 0.99712414
1.0	 0.91268933
1.0	 0.60246396
1.0	 0.67230785
1.0	 0.93525553
1.0	 0.81132382
1.0	 0.93162948
0.159456	 0.2257916
0.885945	 0.67230785
0.799133	 0.99021858
0.128511	 0.15650913
0.404039	 0.30901909
0.528646	 0.30861813
1.0	 0.97731793
0.353605	 0.23545665
0.971978	 0.83649713
0.306961	 0.49862477
0.163834	 0.26642779
0.301997	 0.20452361
0.31226	 0.44205076
1.0	 0.97948265
1.0	 0.8857128
0.313061	 0.91199911
1.0	 0.86281866
1.0	 0.85295677
1.0	 0.95664406
0.0791769	 0.11802352
0.540035	 0.90647131
1.0	 0.92074907
1.0	 0.81484598
0.180535	 0.97875071
0.477821	 0.60375708
0.779978	 0.70128363
0.481893	 0.67230785
1.0	 0.8399387
0.0409373	 0.41734543
1.0	 0.93371689
0.891415	 0.50973898
0.742275	 0.69679099
0.466097	 0.7857945
0.407404	 0.40900278
0.966809	 0.91172576
0.890743	 0.8846311
0.275183	 0.67936331
1.0	 0.52405143
1.0	 0.96537971
0.0631295	 0.67230785
0.00871963	 0.82245421
0.571607	 0.90861273
0.15704	 0.1267159
1.0	 0.88893306
